,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-05,217,0,14,0,0,0,0,14,0,0,14,0,0,0,0,0,56,0,0,63
2021-01-06,357,0,28,0,0,0,0,21,7,0,21,7,7,0,0,0,84,0,0,105
2021-01-07,672,7,35,0,0,0,0,28,7,0,35,7,7,0,0,7,140,0,7,182
2021-01-08,1421,14,77,0,0,0,0,84,28,7,77,14,28,7,0,14,315,0,21,378
2021-01-09,2233,14,133,0,0,7,7,140,42,7,119,14,56,7,0,21,504,0,49,616
2021-01-10,2646,28,161,0,0,7,7,168,49,7,140,21,70,14,7,28,609,0,49,707
2021-01-11,3745,35,224,0,7,14,21,238,63,14,175,35,91,21,7,35,861,0,56,1022
2021-01-12,5061,42,273,7,7,21,28,294,91,21,217,49,133,21,14,49,1190,0,84,1351
2021-01-13,6538,56,350,7,14,28,35,357,105,21,273,56,168,35,14,63,1505,0,98,1715
2021-01-14,8379,70,462,21,28,28,35,462,154,35,322,84,224,42,21,84,1897,0,112,2219
2021-01-15,11046,84,595,21,42,42,49,595,189,42,399,119,294,42,35,105,2471,0,140,2842
2021-01-16,12740,91,679,28,49,42,56,707,329,63,462,140,336,56,35,126,2814,0,154,3276
2021-01-17,13482,98,721,28,56,42,63,756,336,63,483,154,350,56,35,133,3017,0,161,3479
2021-01-18,15113,105,791,35,63,49,77,826,364,70,525,168,392,63,42,140,3353,0,175,3864
2021-01-19,16688,119,868,49,84,56,77,889,399,77,560,175,448,84,49,168,3703,0,189,4249
2021-01-20,18816,140,980,63,91,70,98,987,441,77,616,196,504,98,56,189,4158,0,203,4767
2021-01-21,21987,154,1141,77,112,77,105,1134,518,105,693,238,581,112,56,217,4865,0,245,5488
2021-01-22,26068,175,1330,91,140,98,126,1302,623,119,784,280,665,133,70,266,5754,0,287,6489
2021-01-23,29323,210,1491,112,147,112,154,1456,707,140,840,294,728,147,77,301,6454,0,315,7259
2021-01-24,30765,210,1561,112,154,112,154,1526,749,161,875,308,777,154,84,322,6797,0,336,7616
2021-01-25,32816,238,1666,126,168,119,168,1652,805,168,910,322,840,168,84,343,7287,0,364,8148
2021-01-26,35308,259,1820,133,182,126,182,1855,875,182,973,336,903,182,91,371,7868,0,392,8792
2021-01-27,37982,287,1967,140,189,133,203,2009,966,245,1064,385,994,203,105,406,8414,0,434,9450
2021-01-28,40817,322,2149,154,210,140,224,2184,1085,329,1134,420,1078,224,112,441,8967,0,462,10115
2021-01-29,44198,357,2310,168,217,154,252,2401,1246,392,1218,483,1162,245,119,483,9688,0,497,10892
2021-01-30,46802,392,2429,175,224,161,259,2541,1365,427,1302,511,1211,252,126,518,10241,0,525,11487
2021-01-31,48258,392,2499,182,238,161,266,2681,1428,448,1351,518,1246,252,133,532,10619,0,532,11767
2021-02-01,50106,413,2597,189,238,175,280,2807,1498,462,1393,546,1302,273,133,560,11032,0,560,12243
2021-02-02,52346,441,2744,196,252,182,280,2975,1582,497,1456,567,1358,280,140,588,11515,0,581,12726
2021-02-03,54754,469,2912,210,266,196,308,3136,1645,532,1533,588,1442,294,154,623,12124,0,602,13321
2021-02-04,58485,511,3255,231,294,203,343,3535,1820,588,1701,651,1589,329,168,679,12915,0,644,14210
2021-02-05,63987,602,3850,266,336,231,385,4039,2072,679,1946,763,1792,378,217,777,14091,0,693,15526
2021-02-06,71806,679,4487,301,357,273,420,4606,2296,756,2233,847,1953,420,252,882,15862,0,847,17171
2021-02-07,75236,714,4823,315,378,287,441,4907,2408,812,2394,896,2030,455,273,938,16625,0,868,17948
2021-02-08,79023,756,5222,336,385,301,476,5159,2541,889,2541,959,2128,476,287,1001,17486,0,903,18774
2021-02-09,83412,833,5873,357,420,315,518,5502,2765,973,2779,1036,2275,525,315,1127,18529,0,945,19754
2021-02-10,88802,917,6440,385,441,336,560,6202,3024,1071,3101,1106,2429,581,343,1232,19768,0,1001,20993
2021-02-11,94808,1001,6979,413,469,357,595,6636,3311,1176,3339,1190,2597,623,378,1316,21021,0,1064,22414
2021-02-12,107282,1169,8015,476,518,406,679,7686,3773,1323,3773,1365,2884,693,434,1526,23842,0,1183,25179
2021-02-13,123753,1414,9408,539,567,469,791,8743,4361,1477,4382,1547,3157,784,518,1771,27909,0,1372,29036
2021-02-14,132370,1547,10395,581,602,525,861,9625,4732,1617,4851,1659,3332,826,574,1911,30149,0,1435,31325
2021-02-15,143290,1673,11130,609,630,560,910,10416,5103,1785,5264,1778,3535,882,623,2065,32732,0,1582,33985
2021-02-16,156345,1813,12019,651,672,609,987,11039,5572,1925,5628,1911,3759,945,693,2233,35707,0,1687,37324
2021-02-17,171248,1974,12887,700,721,651,1057,11907,6062,2100,6013,2044,3983,1001,742,2422,39144,0,1792,41167
2021-02-18,192850,2163,14231,777,784,707,1190,12992,6937,2324,6657,2254,4291,1106,833,2681,44254,0,1995,46725
2021-02-19,216867,2408,15736,882,847,784,1323,14091,7714,2639,7210,2457,4676,1225,966,2961,50022,0,2198,52612
2021-02-20,258146,2821,18347,1022,952,903,1512,15568,8624,3010,8099,2828,5173,1379,1162,3437,59584,0,2653,63532
2021-02-21,268695,2926,19194,1050,994,938,1575,16380,9156,3213,8435,2933,5341,1435,1239,3605,62090,0,2737,66213
2021-02-22,285712,3094,20384,1113,1050,1001,1659,17248,9737,3402,8897,3115,5600,1519,1344,3829,65667,0,2912,70567
2021-02-23,304885,3255,21497,1190,1106,1064,1750,18018,10276,3675,9233,3262,5852,1596,1428,4032,69342,0,3094,75131
2021-02-24,324429,3374,22540,1253,1148,1106,1862,18823,10822,3920,9667,3430,6118,1694,1519,4221,73514,0,3339,80087
2021-02-25,347025,3549,23891,1330,1190,1197,1995,19838,11676,4340,10199,3640,6419,1792,1610,4452,78603,0,3542,85974
2021-02-26,373996,3759,25543,1435,1267,1274,2114,20923,12390,4690,10710,3885,6804,1918,1729,4690,84686,0,3766,92813
2021-02-27,403172,4025,27447,1547,1358,1365,2282,22078,13461,5033,11347,4137,7203,2030,1883,5033,91238,0,4256,99995
2021-02-28,415394,4144,28546,1596,1407,1414,2373,22855,13993,5285,11718,4249,7448,2086,1974,5215,94255,0,4368,103243
2021-03-01,430535,4242,29477,1673,1449,1456,2443,23478,14546,5551,12040,4389,7679,2142,2065,5390,97587,0,4543,107324
2021-03-02,450919,4403,30814,1750,1505,1505,2541,24255,15176,5873,12509,4592,8050,2254,2198,5628,101633,0,4739,112322
2021-03-03,481292,4613,32585,1848,1596,1589,2688,25431,16212,6321,13111,4879,8526,2380,2352,5936,108283,0,4984,120904
2021-03-04,532714,4963,35560,2044,1729,1722,2926,27160,17829,6937,14098,5236,9128,2597,2604,6447,120267,0,5439,134078
2021-03-05,599032,5446,39690,2303,1911,1911,3255,29631,19572,7553,15295,5747,9989,2877,2905,7091,134841,0,6468,150955
2021-03-06,664503,5908,43834,2534,2093,2128,3633,31962,21623,8141,16555,6321,10934,3157,3269,7833,149618,0,7203,167916
2021-03-07,680162,6020,44912,2590,2149,2191,3724,32718,22323,8365,16905,6475,11221,3255,3381,8029,153083,0,7364,172053
2021-03-08,699237,6167,46116,2646,2198,2254,3808,33530,22953,8659,17304,6657,11543,3332,3479,8232,157080,0,7560,176841
2021-03-09,717808,6349,47565,2737,2275,2310,3920,34524,23807,9009,17780,6874,11914,3444,3598,8505,161280,0,7770,181657
2021-03-10,739634,6524,49315,2842,2345,2380,4074,35588,24654,9387,18312,7112,12439,3584,3780,8869,166124,0,7987,187418
2021-03-11,758436,6678,50757,2933,2422,2450,4207,36477,25368,9744,18753,7336,12915,3731,3906,9170,170149,0,8176,192507
2021-03-12,793751,6895,53144,3073,2534,2576,4396,37765,26495,10115,19439,7602,13489,3920,4088,9604,178514,0,8652,202475
2021-03-13,849499,7217,56651,3283,2688,2779,4697,39543,28483,10752,20475,8008,14224,4144,4396,10164,189938,0,9156,216503
2021-03-14,873719,7364,58128,3360,2751,2863,4809,40488,29113,11004,20916,8183,14553,4214,4571,10437,195622,0,9485,222670
2021-03-15,902706,7567,60081,3486,2870,2954,4963,41566,30072,11368,21539,8407,14987,4340,4760,10759,202055,0,9863,230160
2021-03-16,934003,7784,62244,3619,2968,3045,5152,42763,31248,11879,22148,8659,15505,4480,4970,11172,208887,0,10339,238616
2021-03-17,960484,8001,64309,3738,3066,3143,5313,43813,32263,12446,22736,8883,15995,4606,5159,11585,214788,0,10682,245644
2021-03-18,969661,8057,64932,3766,3087,3185,5383,44100,32641,12670,22932,8974,16170,4655,5236,11690,216153,0,10794,247562
2021-03-19,969675,8057,64932,3766,3087,3185,5383,44100,32641,12670,22932,8974,16170,4655,5236,11690,216160,0,10794,247562
total,2218874,20356,211309,13881,10500,8806,17122,107912,100506,32494,62321,34167,60851,18270,14315,37485,536438,0,27797,632478
